ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
1,235,443,Sham19Y0145435,2,96,365,103,47
1,217,443,Shamela0004473,4070,1178,1432,111,50
1,245,443,Sham19Y0122397,58,1362,1577,99,55
1,235,443,Shamela0012398,7,528,768,99,50
9,786,1656,Shia003616Vols,4925,277,1183,686,91
10,1,379,Shia003616Vols,4925,1183,1561,303,99
10,379,1607,Shia003616Vols,4926,1,1210,964,95
11,636,1007,Shamela0001686,24,128,605,212,52
11,801,1007,Shia003616Vols,1974,84,290,83,44
11,364,610,Shia003616Vols,4926,1280,1541,192,91
12,116,640,JK000916,1892,804,1494,362,62
12,640,1490,JK000916,1893,1,1119,625,68
12,205,1477,Shamela0003118,831,1,1441,860,69
13,300,1011,JK000916,1894,158,1441,389,36
13,1174,1501,JK000916,1895,360,849,233,59
13,194,960,Shamela0003118,832,183,1512,410,36
13,1015,1501,Shamela0003118,833,131,865,311,53
14,1,434,JK000916,1895,849,1465,274,55
14,501,1221,JK000916,1896,94,951,346,44
14,1,428,Shamela0003118,833,865,1436,267,58
14,210,606,Shamela0003118,834,105,545,206,49
15,1438,1616,Shia003616Vols,4927,9,187,146,100
15,35,186,Sham19Y0145435,1014,1318,1487,113,80
15,190,728,Sham19Y0145435,1015,1,523,362,79
15,59,394,Shamela0008658,2329,1162,1495,233,81
15,394,728,Shamela0008658,2330,1,321,217,78
15,55,301,Shamela0012884,1849,1266,1511,170,80
15,301,728,Shamela0012884,1850,1,412,285,81
15,35,728,Shamela0009783BK1,177,796,1482,467,78
16,138,522,Shamela0023578,1125,337,660,203,57
16,512,757,Shamela0023578,1128,408,686,174,80
16,508,830,Shamela0097927,167,1040,1336,217,84
16,512,757,Shamela0037458,1147,1137,1356,154,79
16,395,862,Shamela0008473,1799,113,526,276,74
16,408,757,Shamela0029677,1798,167,464,205,73
16,512,822,Shamela0023594,561,24,308,207,83
16,109,822,Shamela0011620,368,891,1264,238,39
16,512,822,ShamAY0034390,6,971,1255,207,83
16,395,862,JK009396,424,933,1335,276,73
16,100,390,JK000916,1897,555,871,220,81
16,386,1128,JK000916,1901,591,1457,492,65
16,1128,1409,JK000916,1902,1,262,198,87
16,395,822,Shia001432Vols,5389,687,1062,261,76
16,512,757,Zaydiyya0000295Vols,2572,370,588,153,78
16,408,822,ShamAY0036821,836,245,599,250,75
16,512,822,Shamela0022653,175,700,984,207,83
16,467,757,Sham19Y0132415,1023,185,453,163,70
16,109,874,Shamela0010283,2398,876,1308,244,36
16,542,822,Shamela0010273,812,5,258,190,85
16,512,830,Zaydiyya0000075,286,1037,1328,213,84
16,408,757,Shamela0023629,331,118,649,212,46
16,109,432,Shamela0007798,3752,954,1391,196,52
16,386,757,Shamela0007798,3754,965,1356,259,79
16,395,706,Shamela0023614,322,1255,1525,182,73
16,806,1554,Shia003616Vols,4927,171,844,507,82
16,395,802,Shia002406Vols,2653,1156,1511,245,75
16,1008,1434,JK000055,245,1,427,290,80
16,516,822,Shia003459BK2,25,447,728,204,83
16,395,706,Shamela0023613,1795,1312,1582,182,73
16,516,822,Shia002185Vols,2790,1146,1427,204,83
16,408,874,Zaydiyya0000044,78,53,511,278,67
16,455,867,Shamela0009776,2692,827,1227,233,67
16,512,862,Shamela0004473,11315,154,465,222,79
16,395,822,Shamela0009883,42,190,565,260,75
16,402,822,Zaydiyya0000454,302,162,522,253,74
16,512,757,Sham19Y0122232,1422,77,296,154,79
16,402,757,Shia004552Vols,78,858,1163,208,72
16,395,822,Shamela0029743,281,829,1204,261,76
16,395,822,Shamela0023623,1196,618,993,261,76
16,386,796,JK000698,5,1309,1611,226,68
16,395,874,Shamela0095590,1481,220,672,277,69
16,508,771,ShamAY0034371,512,1170,1406,167,80
16,408,867,Shamela0023635,3615,561,1116,265,55
16,395,874,Sham19Y0020891,1944,224,631,276,72
16,408,822,Shamela0004445,202,86,447,257,77
16,395,822,Tanzil001,59,766,1141,261,76
16,512,789,Shia002341Vols,1514,1295,1546,180,82
16,508,771,Shamela0007289,430,280,517,168,81
16,512,822,Shamela0007289,1674,1130,1414,207,83
16,508,830,JK000362,57,372,647,193,75
16,408,780,Shia003721Vols,122,1149,1468,222,74
16,120,838,Tafsir07076,4876,186,631,261,45
16,408,862,Tafsir07076,8465,615,1001,268,73
16,512,757,Tafsir07076,8965,43,260,152,78
16,109,448,JK000791,674,860,1357,125,23
