ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
1,517,883,ShamAY0000351,525,1059,1425,296,100
1,394,637,Zaydiyya0000062,20,525,768,196,99
1,601,883,Zaydiyya0000062,22,414,692,213,93
1,1279,1613,Zaydiyya0000062,26,950,1310,271,92
1,517,1170,Shia003656Vols,486,428,1339,519,70
1,1233,1426,Shamela0023594,28,660,910,148,70
1,1013,1377,Shamela0012884,71,1096,1592,285,70
1,394,697,Shamela0000041,47,542,845,247,100
1,697,893,Shamela0000041,50,492,691,153,95
1,883,1195,Shamela0000041,51,878,1190,255,100
1,1181,1426,Shamela0000041,53,1204,1469,198,92
1,1300,1426,Shamela0023588,60,660,786,101,100
1,517,1195,Shia001269,100,382,1059,550,99
1,1195,1426,JK009396,32,36,267,187,100
1,876,1081,Sham19Y0020891,229,1,205,169,99
1,1195,1426,Sham19Y0020891,281,1003,1234,187,100
1,1300,1426,Sham19Y0147312,89,290,416,101,100
1,697,1081,Shamela0023591,108,472,855,312,99
1,1240,1426,Shamela0023591,158,164,384,127,71
1,517,800,Masaha000554Vols,51,1407,1691,228,98
1,806,1081,Masaha000554Vols,52,8,283,218,95
1,1081,1426,Masaha000554Vols,59,251,590,271,97
1,1300,1426,Masaha000554Vols,2607,1246,1372,101,100
1,394,926,Shamela0012055,137,505,1170,208,31
1,445,1064,Shamela0012055,368,1,517,387,76
1,1300,1426,Sham19Y0014404,47,1350,1476,101,100
1,697,1019,JK000101,408,785,1107,257,98
1,1195,1426,Sham19Y0023608,43,908,1139,187,100
1,1300,1426,Shia002359Vols,114,815,941,101,100
1,1300,1426,Shamela0000922,28,1317,1443,101,100
1,1013,1195,Shia001288,40,12,194,148,100
1,1300,1426,JK006476,16,445,570,100,99
1,517,820,Sham19Y0023618,116,752,1043,226,92
1,1081,1426,Sham19Y0023618,119,498,843,278,100
1,780,1081,Shamela0008370,919,1,302,247,100
1,1013,1195,Zaydiyya0000406,382,1335,1517,148,100
1,1300,1426,Sham19Y0013550,30,648,774,101,100
1,394,588,Tafsir04040,1105,1559,1785,158,85
1,1047,1195,Tafsir04040,1646,211,359,119,100
1,575,1081,Tafsir04040,1722,205,455,190,45
1,1195,1426,Shamela0023632,99,602,833,187,100
1,883,1185,JK000947,2,1340,1642,247,100
1,1195,1426,Shamela0010273,77,1122,1353,187,100
1,517,939,Masaha002028Vols,844,946,1503,337,74
1,1195,1426,Shamela0012034,429,143,374,187,100
1,1279,1426,Shamela0023587,21,1311,1487,119,83
1,1300,1426,Shamela0001394,32,507,633,101,100
1,595,1019,Rafed0003257Vols,90,1,424,338,98
1,1013,1426,Rafed0003257Vols,102,799,1212,335,100
1,1195,1426,Rafed0003257Vols,108,506,737,187,100
1,1305,1426,Shamela0007798,205,1,122,97,100
1,1300,1426,Zaydiyya0000328,381,489,615,101,100
1,1290,1440,ShamAY0007849,83,1,150,111,92
1,1195,1426,ShamAY0007849,99,1366,1597,187,100
1,612,1081,Rafed0001713Vols,38,1,469,381,99
1,1195,1426,Rafed0001713Vols,50,432,663,187,100
1,772,988,Shia002380Vols,16,150,816,168,31
1,1144,1426,Shamela0022371,28,174,714,145,29
1,535,893,Shamela0002864,1712,1037,1402,289,97
1,1248,1434,Shamela0023623,75,1,187,145,96
1,394,702,Rafed0003591Vols,519,5,371,250,83
1,1170,1426,Shamela0008473,217,745,1065,206,80
1,1195,1426,JK009266,206,3,234,187,100
1,173,521,Shamela0029743,9,1234,1582,281,99
1,442,763,Shamela0029743,10,1303,1611,227,85
1,763,1440,Shamela0029743,11,1,674,544,98
1,1300,1426,Shia002341Vols,137,715,841,101,100
1,353,595,Shamela0023628,43,677,914,187,95
1,634,963,Shamela0023628,46,706,1035,265,100
1,972,1300,Shamela0023628,48,745,1073,268,100
1,1233,1622,Shamela0023628,52,170,682,300,72
1,321,634,Rafed0003943Vols,19,1,314,255,100
1,634,1170,Rafed0003943Vols,21,209,744,435,99
1,1109,1622,Rafed0003943Vols,27,147,691,391,89
1,517,972,JK000374,78,139,594,369,100
1,1081,1387,JK000079,7,1281,1586,244,99
1,1160,1429,Shamela0009231,92,723,994,195,80
1,1195,1426,Sham19Y0020643,71,232,463,187,100
1,409,984,Sham19Y0020643,482,1060,1612,435,93
1,1160,1426,Shia003986,105,1005,1196,123,58
1,321,1622,Shamela0023614,6,1,1301,1055,99
1,972,1195,Shamela0037458,79,187,410,182,100
1,1177,1491,Shamela0037458,82,368,704,251,92
1,1081,1426,Rafed0002905Vols,120,52,397,278,100
1,1300,1434,Rafed0002905Vols,339,594,727,101,94
1,24,796,Rafed0002905Vols,797,1041,1744,543,86
1,796,1622,Rafed0002905Vols,798,1,564,441,66
1,1300,1426,Shamela0022928,24,884,1010,101,100
1,517,1081,Rafed0001792Vols,181,22,585,459,99
1,1032,1426,Rafed0001792Vols,197,161,526,290,90
1,627,1426,Shia002406Vols,49,1,798,646,99
1,517,792,JK007018,8,1306,1583,223,99
1,792,1013,JK007018,9,1,227,172,94
1,1013,1195,JK007018,10,762,944,148,100
1,1163,1426,JK007018,11,577,842,203,90
1,161,517,Shamela0023578,62,934,1289,287,98
1,517,1081,Shamela0023578,76,803,1366,459,99
1,1047,1426,Shamela0023578,83,639,1068,295,85
1,1273,1426,Shia002616Vols,211,1200,1354,109,89
1,1248,1426,Shia002334,88,1,179,144,100
1,1081,1426,Sham19Y0021505,166,67,412,278,100
1,1151,1426,Shamela0007289,2092,588,822,170,77
1,1181,1426,Shamela0007289,2981,1,246,198,100
1,517,883,Shamela0007289,3614,61,427,296,100
1,1195,1426,ShamAY0031578,459,146,377,187,100
1,1081,1426,Sham19Y0023590,59,442,787,278,100
1,787,1081,ShamAY0034052,48,1,301,235,96
1,1195,1426,ShamAY0034052,61,453,683,186,99
1,517,1013,Shamela0023833,339,365,1135,392,62
1,414,697,Shamela0095590,295,1,284,231,100
1,665,1081,Shamela0095590,297,679,1207,335,78
1,1064,1426,Shamela0095590,301,741,1120,287,94
1,1195,1426,Shamela0095590,307,923,1154,187,100
1,1097,1426,Shamela0023596,132,1,330,265,100
1,517,1087,Shamela0004473,3448,21,591,461,99
1,883,1206,Shamela0004473,6544,904,1227,257,97
1,1087,1426,Shamela0004473,6545,207,646,228,64
1,1300,1426,Zaydiyya0000474,57,612,738,101,100
1,697,963,Rafed0003150Vols,82,663,929,214,100
1,1233,1549,Rafed0003150Vols,86,1155,1566,257,76
1,517,1013,ShamAY0033872,18,162,658,403,100
1,1300,1426,Shamela0023629,55,1,127,101,100
1,507,1013,Shamela0012293,4907,904,1411,406,98
1,173,713,Shia001362Vols,454,498,1039,432,97
1,1013,1426,Shamela0022797,1052,893,1306,335,100
1,517,1081,Sham19Y0013223,2595,998,1494,383,82
1,857,1305,JK000362,556,1,448,362,98
