ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
1,99,331,Shamela0038011,652,192,368,135,70
2,78,281,Shamela0038011,648,1390,1594,167,98
5,217,451,Kraken220216061221,268,1196,1520,114,38
8,734,1228,Shamela0029882,11,1167,1364,134,30
12,1197,1391,JK009241,366,1018,1223,155,93
17,541,1145,JK001295,734,1068,1505,170,33
17,585,1139,Shamela0001417,80,840,1237,158,33
18,1030,1630,Sham19Y0020970,22,421,890,276,50
18,628,1267,Shamela0001535,29,294,930,333,56
18,664,938,Shia002351,17,49,326,198,86
18,1034,1278,ShamAY0034694,126,41,240,128,58
18,1067,1292,Shamela0010548,19,312,623,163,60
18,133,328,Sham19Y0038093,150,1327,1523,163,99
18,1072,1292,JK007081,60,38,216,147,79
18,194,328,JK009362,20,1203,1333,109,97
19,487,805,Sham19Y0038093,150,1335,1673,204,66
20,140,720,Shamela0023632,10,10,542,240,45
20,140,454,Sham19Y0023618,10,1141,1412,160,58
20,1305,1621,Sham19Y0038093,151,1,316,258,99
20,140,470,ShamAY0034066,10,1020,1310,168,57
23,1540,1702,Shamela0001466,3,567,757,137,85
24,502,759,Shamela0029882,20,189,702,163,37
24,502,669,Shia002351,34,1462,1620,112,77
25,1390,1575,JK006478,305,524,984,132,35
25,1390,1575,JK009268,118,681,1085,120,36
26,1009,1541,Shamela0029882,22,876,1288,114,19
26,598,943,Meshkat00057178,28,118,463,260,86
28,537,975,JK000159,459,1208,1525,217,60
28,559,1185,ShamAY0034059,27,525,1061,360,69
28,559,1171,ShamAY0034059,3070,1220,1575,237,47
28,110,243,Shamela0012293,4846,1198,1331,109,100
28,559,1148,Meshkat00057178,33,998,1569,410,81
29,775,1307,Tafsir01006,1,37,583,430,96
29,1016,1231,Shamela0029882,29,915,1568,155,29
29,393,900,Shia002351,36,1036,1438,124,24
29,288,681,ShamAY0036000,6,1134,1471,250,75
29,790,1307,Rafed0001713Vols,7,491,1245,330,47
29,790,1307,Tafsir04042,1,242,658,328,76
29,1065,1307,JK006671,1,1030,1275,140,55
29,1110,1311,JK009362,147,1,191,150,90
29,884,1307,Shia000209,225,68,1057,205,25
32,1115,1334,Sham19Y0150960,440,1,246,99,42
32,788,1030,Tafsir01006,1,655,900,194,97
32,422,1234,JK009266,21,1038,1602,356,51
32,413,1342,Tafsir02079,1,6,540,302,36
32,1043,1160,JK010761,201,447,585,81,74
32,900,1025,Rafed0001713Vols,11,492,616,99,99
32,888,1030,Shamela0001466,5,882,1154,102,46
33,447,1425,Tafsir01006,1,791,994,147,18
33,866,1362,Shamela0029882,47,331,774,123,22
33,447,1391,Shia002394Vols,11,33,193,111,14
33,447,1345,Shamela0001466,5,927,1197,124,17
36,700,983,ShamIbadiyya0000888,265,606,836,159,70
36,812,983,Sham19Y0147062,953,1,160,108,81
36,1307,1455,Tafsir01006,1,1039,1187,117,100
36,300,588,Tafsir01006,668,802,1115,157,52
36,723,987,Sham19Y0013620,1,1347,1536,142,68
36,1307,1455,Shia002394Vols,11,236,377,99,85
36,88,559,Sham19Y0149697,20,458,788,178,44
36,300,588,Shamela0001535,72,25,335,168,58
36,300,588,Shamela0021766,2144,349,666,152,54
36,694,983,Shia003956,94,929,1192,181,79
36,1307,1455,JK000116,2,239,372,101,85
36,357,588,Rafed0001713Vols,1127,1,262,135,56
36,812,976,JK007081,270,733,869,91,70
36,719,992,Rafed0002679Vols,11,1,231,163,75
38,115,453,Tafsir01006,1,1082,1435,228,70
38,115,439,Shia002394Vols,11,279,594,150,45
38,308,453,Rafed0001713Vols,11,662,1160,111,26
39,957,1113,JK000458,10,415,572,124,94
39,760,1113,Tafsir01006,1,1365,1595,179,61
39,112,718,Shamela0029882,56,847,1049,99,19
40,431,1032,JK007041,13,296,758,164,25
40,173,417,Shamela0001535,85,153,438,151,60
40,173,417,Shia002351,47,906,1167,170,74
40,806,1303,Shia002351,48,50,404,237,56
41,1,146,Tafsir01006,2,13,158,121,100
42,637,1245,Tafsir01006,2,158,533,162,32
42,725,1245,JK001424,6,112,330,72,15
43,983,1178,Tafsir01006,2,311,509,157,98
43,983,1157,Shia002394Vols,11,1271,1586,131,51
43,983,1174,Rafed0001713Vols,12,470,664,152,97
44,192,363,JK000179,14,668,810,107,76
45,411,905,Sham19Y0020891,51,584,778,138,34
45,1148,1493,JK009266,31,709,999,189,67
45,440,905,Shamela0029882,69,42,542,176,29
45,440,741,Shia002378,3,625,865,105,33
45,411,1047,Shia002351,50,699,1101,196,36
45,1148,1493,JK006478,125,43,337,196,69
46,560,1006,Sham19Y0127713,7,361,799,238,58
46,560,941,Sham19Y0020891,414,355,896,221,44
46,560,974,Tafsir01006,2,605,1002,314,93
46,560,886,JK007041,14,933,1228,228,83
46,560,886,JK007135,8,834,1124,229,85
46,938,1169,Shamela0001535,97,1232,1420,123,61
46,692,868,Zaydiyya0000413Vols,1771,1062,1284,118,60
46,560,974,Shamela0001466,7,149,535,274,78
