ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
1,1411,1654,Shia20200618,81,743,932,138,68
1,1369,1654,Shia002185Vols,1852,326,546,156,66
1,1411,1654,Rafed0001617Vols,87,662,851,138,68
1,1411,1654,Shia001432Vols,11552,1124,1313,138,68
1,1416,1654,Shia003754Vols,31,0,180,134,68
1,1411,1654,Shia003754Vols,610,35,224,138,68
1,1411,1654,Shia003754Vols,699,1247,1436,138,68
1,1411,1654,Shia001107Vols,197,442,679,138,57
3,1240,1696,Zaydiyya0000075BK18,14,0,469,370,96
4,803,972,Rafed0002654Vols,585,214,382,129,94
4,803,972,Shia004092Vols,1054,1317,1476,121,88
4,803,972,Shia001551,19,1076,1242,129,94
4,803,972,Shia001432Vols,7922,187,353,129,94
6,1485,1699,Kraken220413203004,53,329,556,143,73
6,1485,1699,Shia001134,67,250,538,150,63
6,1521,1699,Shia001171,123,602,832,134,71
6,1531,1699,Shia001432Vols,13654,667,850,124,83
6,1521,1699,Zaydiyya0000288,361,42,210,121,81
6,1485,1699,Zaydiyya0000211,24,13,229,146,74
6,1482,1699,Zaydiyya0000259,317,912,1134,176,96
6,1485,1699,Shia003704,180,793,1082,150,63
7,0,953,Kraken220413203004,53,556,1515,731,92
7,953,1253,Kraken220413203004,54,0,302,237,96
7,0,892,Shia001134,67,538,1462,679,89
7,861,1253,Shia001134,68,14,415,290,84
7,323,1310,Shia001423Vols,348,8,957,676,79
7,0,624,Shia000210,106,408,799,290,56
7,0,629,Shia001171,123,832,1493,472,86
7,629,1253,Shia001171,124,0,723,482,81
7,0,1253,Zaydiyya0000037Vols,431,214,1397,910,89
7,0,1322,Shia001421Vols,333,38,1169,797,71
7,0,177,Shia003764Vols,55,1362,1528,131,91
7,187,933,Shia003764Vols,56,18,704,498,79
7,0,1001,Shia004030Vols,2290,663,1502,600,72
7,712,933,Shia001544Vols,18,1056,1224,112,54
7,0,617,Shia001432Vols,13654,850,1481,456,86
7,617,1253,Shia001432Vols,13655,0,743,497,82
7,0,244,Shia001432Vols,27159,1240,1492,180,82
7,244,1253,Shia001432Vols,27160,0,1121,775,84
7,323,449,Shia001432Vols,29174,1383,1508,99,99
7,449,617,Shia001432Vols,29175,0,183,134,90
7,0,1253,Zaydiyya0000288,361,210,1468,952,91
7,0,1200,Zaydiyya0000211,24,229,1534,909,84
7,0,467,Zaydiyya0000259,317,1134,1615,373,95
7,467,1593,Zaydiyya0000259,318,0,1106,862,93
7,0,414,Shia003704,180,1082,1500,299,83
7,414,1253,Shia003704,181,0,888,667,92
7,0,537,Shia001349Vols,411,1108,1503,289,66
7,537,1253,Shia001349Vols,412,0,672,484,79
8,0,410,Shia001134,243,959,1403,313,85
8,464,777,Shia003707Vols,592,1043,1413,184,57
8,464,863,Shia001423Vols,960,175,659,238,57
8,611,879,Shia000806Vols,140,0,352,163,55
8,488,879,Shia003986,185,175,625,196,47
8,1179,1630,Zaydiyya0000002,34,0,247,179,47
8,0,377,Shia001171,129,1165,1548,283,87
8,11,359,Shia001421Vols,119,257,435,127,44
8,0,415,Shia001421Vols,325,746,1315,311,65
8,464,863,Shia001421Vols,354,350,834,236,56
8,0,434,Shia001421Vols,357,553,1145,321,65
8,0,502,Shia001421Vols,371,765,1429,330,57
8,0,415,Shia002389Vols,2689,78,634,293,61
8,659,863,Masaha001072,26,10,269,114,52
8,11,359,Shia001334,634,259,437,129,44
8,0,208,Rafed0001713Vols,2441,1407,1587,139,81
8,217,415,Rafed0001713Vols,2442,6,247,144,72
8,731,863,Shia004030Vols,2281,0,149,82,63
8,164,415,Shia004030Vols,2283,0,409,187,55
8,630,879,Shia003695Vols,258,0,326,141,52
8,0,419,Tafsir04003,3574,404,846,298,77
8,611,863,Zaydiyya0000013,327,0,266,183,82
8,11,359,Shia001432Vols,13630,394,572,130,45
8,0,410,Shia001432Vols,13730,1044,1487,313,84
8,481,879,Shia001432Vols,15323,749,1259,230,54
8,0,415,Shia001432Vols,20591,251,806,290,60
8,464,879,Shia001340,268,248,724,207,49
8,464,879,Zaydiyya0000256,353,150,644,243,57
8,0,419,Zaydiyya0000288,362,33,467,320,90
8,464,863,Masaha001842Vols,252,536,973,218,56
8,0,419,Zaydiyya0000259,318,1106,1533,329,93
8,869,1630,Zaydiyya0000098,429,278,831,363,54
8,889,1630,Shia003691,2,637,1286,368,55
8,0,415,Shia003704,182,694,1262,314,67
8,515,863,Shia003704,460,654,1091,212,58
8,0,415,Shia001217Vols,53,134,705,317,67
8,464,879,Shia001217Vols,55,292,789,244,57
8,464,863,Shia001349Vols,1117,440,843,212,55
9,519,1017,Shia001134,244,102,855,337,55
9,0,329,Zaydiyya0000002,34,247,556,234,84
9,519,1070,Shia001171,130,207,1026,353,53
9,519,974,Shia004030Vols,1387,895,1316,176,37
9,519,1066,Shia001432Vols,13656,153,944,351,55
9,519,1017,Zaydiyya0000288,362,583,1099,373,86
9,515,1143,Zaydiyya0000259,319,50,1028,488,61
9,0,329,Zaydiyya0000098,429,831,1175,255,89
9,519,1022,Shia003691,67,293,808,371,85
9,519,974,Shia001349Vols,411,304,725,176,37
9,519,930,Zaydiyya0000328,484,1118,1512,297,86
10,4,1300,Zaydiyya0000077Vols,317,188,1562,914,74
10,1300,1609,Zaydiyya0000077Vols,318,0,316,249,97
11,41,627,Zaydiyya0000144,118,398,947,133,17
11,0,1034,Zaydiyya0000077Vols,318,316,1563,816,79
11,1034,1633,Zaydiyya0000077Vols,319,0,624,473,91
12,0,986,Zaydiyya0000077Vols,319,624,1570,736,90
12,986,1369,Zaydiyya0000077Vols,320,0,382,292,91
13,87,928,Shia002371,32,322,1226,355,39
13,38,380,Shia001353,35,1184,1538,230,73
13,368,928,Shia001353,36,136,768,421,81
13,0,919,Zaydiyya0000288,274,582,1535,721,92
13,38,742,Shia003704,193,870,1521,354,52
13,742,928,Shia003704,194,0,185,144,98
