ms1,b1,e1,id2,ms2,b2,e2,ch_match,matches_percent
1,669,928,Sham19Y0019188,39,333,1550,190,19
1,1265,1465,Sham19Y0019188,43,28,284,146,72
1,669,826,Shamela0021609,34,459,1402,122,16
1,802,945,Shamela0021609,36,413,695,76,34
1,1024,1280,Shamela0021619BK2,25,1300,1556,202,100
1,1280,1485,Shamela0021619BK2,26,1,206,161,100
1,432,568,Sham20Y0014596,628,912,1035,89,79
1,669,913,Shamela0001685,7,78,552,146,35
1,14,1024,Sham19Y0014207,13,211,773,253,29
1,228,352,Sham19Y0019228,44,924,1426,98,24
1,363,531,Sham19Y0019228,51,216,383,114,85
1,726,887,Sham19Y0019228,62,198,735,108,25
1,690,1063,Sham19Y0019228,71,81,432,65,14
1,1265,1469,Shamela0008463,22,826,1071,137,71
1,35,352,Sham19Y0020699,30,351,658,239,93
1,29,199,Sham19Y0020699,36,1459,1625,122,87
1,397,669,Sham19Y0020699,40,500,764,204,92
1,534,851,Sham19Y0020699,42,618,1356,204,34
1,730,928,Sham19Y0020699,43,341,775,125,34
2,1183,1305,Sham19Y0019188,55,1016,1340,98,37
2,1011,1534,Shamela0011230,1,970,1425,250,51
2,712,1334,Sham19Y0147064,12,128,762,240,37
2,1,712,Shamela0021619BK2,26,206,1117,561,75
2,692,858,Shamela0021619BK2,27,843,1013,112,82
2,1183,1373,Sham19Y0013785,20,93,802,129,22
2,1006,1142,Sham19Y0019228,83,486,622,109,100
2,345,465,Shamela0008463,34,438,653,73,42
2,825,1006,Sham19Y0020699,46,216,851,147,28
2,1204,1580,Sham19Y0020699,49,22,633,294,58
2,1070,1305,ShamAY0034263,5,797,1039,121,50
3,676,775,Shamela0010443,399,744,888,75,66
3,652,775,Shamela0021642,51,950,1073,95,98
3,12,194,Shamela0021609,64,520,1288,147,23
3,111,1413,Shamela0021619BK2,37,61,1568,1037,84
3,1393,1523,Shamela0021619BK2,38,1,131,105,100
3,643,775,Shamela0021677,43,263,407,100,88
3,204,329,Sham19Y0006538,402,1040,1164,101,99
3,676,775,Shamela0000137,396,148,288,75,68
3,634,779,Sham19Y0013785,21,759,913,107,86
3,634,775,Sham19Y0017437,1755,297,480,111,77
3,634,775,Shamela0012052,58,1300,1477,111,79
3,75,194,Sham19Y0019228,94,1029,1278,95,47
3,56,194,Sham19Y0019228,95,298,735,94,26
3,646,775,Shamela0021693,20,1200,1353,100,82
3,634,775,Shamela0025791,630,716,912,111,71
3,676,775,Sham19Y0020878,210,916,1056,75,68
